2020-05-09  18:49,1258399074690183168,Yikes! #COVID19 effect on unemployment figures=ill wind that blows nobody any good. Many unemployed haven't been ad… https://t.co/uzuFOK53i6,2020-05-07 14:11:33,,,,"Brooklyn, New York","neg"
2020-05-09  18:50,1258364292581199872,"Take a look at our estimate for when the COVID-19 vaccine will be available, as well as the latest news updates on… https://t.co/SAa7Rb7EQ1",2020-05-07 11:53:21,,,,UK
2020-05-09  18:50,1258362191075409920,"I just volunteered for a #COVIDー19 vaccine trial 

""The dream of immunity passports is not likely to become a reali… https://t.co/ofqzB9An5c",2020-05-07 11:45:00,,,,
2020-05-09  18:50,1258362062943780865,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:44:29,,,,"Johannesburg, South Africa🇿🇦"
2020-05-09  18:50,1258360677573500928,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:38:59,,,,Azania (South Africa)
2020-05-09  18:50,1258360567942823937,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:38:33,,,,"Cape Town, South Africa"
2020-05-09  18:50,1258355776311132160,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:19:30,,,,"Pretoria,South Africa"
2020-05-09  18:50,1258355332226723840,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:17:44,,,,
2020-05-09  18:50,1258353755428446209,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:11:29,,,,
2020-05-09  18:50,1258352969122226176,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:08:21,,,,"Durban, South Africa"
2020-05-09  18:50,1258352711621320704,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:07:20,,,,Somewhere under the sea 🌊🐚⛵️
2020-05-09  18:50,1258351760168693763,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 11:03:33,,,,Polokwane-Pretoria
2020-05-09  18:50,1258349057266909185,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:52:48,,,,"Inanda, South Africa"
2020-05-09  18:50,1258348385511321601,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:50:08,,,,
2020-05-09  18:50,1258347885306843136,"RT @GrahamImpact: ""During Somalia's normal immunisation program, only 30-40 per cent of children have been successfully immunised against s…",2020-05-07 10:48:09,,,,"Sydney, Australia"
2020-05-09  18:50,1258345000087289856,India's Council of Scientific and Industrial Research has proposed the testing of a sepsis treatment drug as a pote… https://t.co/RzePbRp1td,2020-05-07 10:36:41,,,,
2020-05-09  18:50,1258344301764935683,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:33:55,,,,"South Africa,Kimberley "
2020-05-09  18:50,1258342827211309057,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:28:03,,,,Delta
2020-05-09  18:50,1258341754362753026,This man terrifies me. With his fortune our planet and our lives are a mere experiment to toy with. Am I going to a… https://t.co/QKLViZdGjj,2020-05-07 10:23:47,,,,Australia 
2020-05-09  18:50,1258341568005709829,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:23:03,,,,Gauteng 
2020-05-09  18:50,1258341547701043201,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:22:58,,,,"Pretoria, South Africa🇿🇦"
2020-05-09  18:50,1258339680493408257,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:15:33,,,,1685
2020-05-09  18:50,1258338643304943616,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:11:26,,,,"Johannesburg, South Africa"
2020-05-09  18:50,1258338142794534912,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:09:26,,,,"Pretoria, South Africa"
2020-05-09  18:50,1258338005481332737,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:08:53,,,,Allanridge
2020-05-09  18:50,1258336630483513344,RT @NewsBytesApp: PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus. #COVID1…,2020-05-07 10:03:26,,,,India
2020-05-09  18:50,1258336621465755648,RT @NewsBytesApp: ChAdOx1 - It uses a modified adenovirus to deliver the coronavirus' genetic material into the body and prime the immune s…,2020-05-07 10:03:23,,,,India
2020-05-09  18:50,1258336608782127107,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 10:03:20,,,,India
2020-05-09  18:50,1258336597814022144,RT @NewsBytesApp: mRNA-1273 - This vaccine uses parts of the coronavirus' genetic material to generate an immune response from the body. #C…,2020-05-07 10:03:18,,,,India
2020-05-09  18:50,1258336163338899456,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 10:01:34,,,,
2020-05-09  18:50,1258335416928866304,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:58:36,,,,Thohoyandou
2020-05-09  18:50,1258334306965094400,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:54:12,,,,Africa
2020-05-09  18:50,1258329826756354048,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:36:23,,,,"Jeddah, Kingdom of Saudi Arabi"
2020-05-09  18:50,1258329425915121664,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:34:48,,,,Hargworts school of witchcraft
2020-05-09  18:50,1258329154472288256,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:33:43,,,,"Johannesburg, South Africa"
2020-05-09  18:50,1258328825244585985,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:32:25,,,,"Poughkeepsie, NY"
2020-05-09  18:50,1258327714337099776,"beyond all hopes for #COVID19vaccine and other effective drugs, we are expecting mutation and subsequent attenuated… https://t.co/YHdDT5o0kI",2020-05-07 09:28:00,,,,LUCKNOW/DEORIA UP INDIA
2020-05-09  18:50,1258324346256396288,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:14:37,,,,
2020-05-09  18:50,1258323601234644992,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 09:11:39,,,,
2020-05-09  18:50,1258321607824674821,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 09:03:44,,,,Around 
2020-05-09  18:50,1258320258168995842,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:58:22,,,,"Johannesburg, South Africa"
2020-05-09  18:50,1258320168167579648,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:58:01,,,,South Africa
2020-05-09  18:50,1258317670073733120,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:48:05,,,,In The Sky 
2020-05-09  18:50,1258317620517855233,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:47:53,,,,
2020-05-09  18:50,1258316431067959296,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:43:10,,,,"Pretoria, South Africa"
2020-05-09  18:50,1258314819767341058,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:36:46,,,,"Johannesburg, South Africa"
2020-05-09  18:50,1258312183189995520,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:26:17,,,, Botswana
2020-05-09  18:50,1258311725079826432,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:24:28,,,,Botswana
2020-05-09  18:50,1258309834199441408,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:16:57,,,,Sbk
2020-05-09  18:50,1258308883384274945,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:13:10,,,,Johannesburg
2020-05-09  18:50,1258307052331466754,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 08:05:54,,,,Somewhere
2020-05-09  18:50,1258304461690343424,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:55:36,,,,Modjadjiskloof 
2020-05-09  18:50,1258304036660527104,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:53:55,,,,"Johannesburg, South Africa"
2020-05-09  18:50,1258302995483123712,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 07:49:46,,,,Mumbai
2020-05-09  18:50,1258302114872213504,"RT @GrahamImpact: ""During Somalia's normal immunisation program, only 30-40 per cent of children have been successfully immunised against s…",2020-05-07 07:46:16,,,,Australia
2020-05-09  18:50,1258302013961465857,"""During Somalia's normal immunisation program, only 30-40 per cent of children have been successfully immunised aga… https://t.co/56t1d400wb",2020-05-07 07:45:52,,,,Australia
2020-05-09  18:50,1258301924559867905,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 07:45:31,,,,
2020-05-09  18:50,1258300957756178432,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:41:41,,,,johannesburg
2020-05-09  18:50,1258300870271303682,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 07:41:20,,,,
2020-05-09  18:50,1258299745820381185,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:36:52,,,,planet earth 
2020-05-09  18:50,1258299510998151168,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:35:56,,,,"Ekurhuleni, South Africa "
2020-05-09  18:50,1258297212687339521,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:26:48,,,,Welkom
2020-05-09  18:50,1258296949314215941,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 07:25:45,,,,
2020-05-09  18:50,1258296252627734528,"Italian company #ReiThera said its #COVID19vaccine had shown a ""strong immune response"" in #animals. Researchers in… https://t.co/3nls0lm18H",2020-05-07 07:22:59,,,,India
2020-05-09  18:50,1258295359190827008,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:19:26,,,,South Africa
2020-05-09  18:50,1258293866794553344,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:13:30,,,,
2020-05-09  18:50,1258293328690413568,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 07:11:22,,,,
2020-05-09  18:50,1258290699281326080,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 07:00:55,,,,Witbank| Steelpoort | PHB 
2020-05-09  18:50,1258290690783539200,"RT @DrSundara3: Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel, UK, US…",2020-05-07 07:00:53,,,,"Hyderabad, India"
2020-05-09  18:50,1258288197500637184,RT @ManojGoelBJP: I think Israel and India will make #COVID19vaccine 👍 https://t.co/2rYeGU510h,2020-05-07 06:50:58,,,,
2020-05-09  18:50,1258287917241376770,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 06:49:51,,,,South Africa
2020-05-09  18:50,1258287825788841984,RT @ManojGoelBJP: I think Israel and India will make #COVID19vaccine 👍 https://t.co/2rYeGU510h,2020-05-07 06:49:30,,,,"Haryana, India"
2020-05-09  18:50,1258287577532116992,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 06:48:30,,,,Johannesburg
2020-05-09  18:50,1258287510549073921,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 06:48:15,,,,"Kuruman, South Africa"
2020-05-09  18:50,1258286913166938112,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 06:45:52,,,,"Pretoria, South Africa 🇿🇦"
2020-05-09  18:50,1258286753263292422,"RT @SakmenSA: #MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To Fight Colds…",2020-05-07 06:45:14,,,,"Potch | Jhb, South Africa"
2020-05-09  18:50,1258286013459451905,"RT @thefasttalks: Italy claims first #COVID19vaccine 
The vaccine has been tested in the #Spallanzani Hospital in Rome. It is said to be on…",2020-05-07 06:42:18,,,,
2020-05-09  18:50,1258285348741959680,RT @NewsBytesApp: mRNA-1273 - This vaccine uses parts of the coronavirus' genetic material to generate an immune response from the body. #C…,2020-05-07 06:39:39,,,,"Nahur, mumbai"
2020-05-09  18:50,1258285338948177921,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 06:39:37,,,,"Nahur, mumbai"
2020-05-09  18:50,1258285329045508096,RT @NewsBytesApp: ChAdOx1 - It uses a modified adenovirus to deliver the coronavirus' genetic material into the body and prime the immune s…,2020-05-07 06:39:34,,,,"Nahur, mumbai"
2020-05-09  18:50,1258285316986802177,RT @NewsBytesApp: PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus. #COVID1…,2020-05-07 06:39:32,,,,"Nahur, mumbai"
2020-05-09  18:50,1258284879105740800,RT @NewsBytesApp: ChAdOx1 - It uses a modified adenovirus to deliver the coronavirus' genetic material into the body and prime the immune s…,2020-05-07 06:37:47,,,,Muzaffarpur
2020-05-09  18:50,1258284849493934080,RT @NewsBytesApp: PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus. #COVID1…,2020-05-07 06:37:40,,,,Muzaffarpur
2020-05-09  18:50,1258284793818644480,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 06:37:27,,,,Muzaffarpur
2020-05-09  18:50,1258284767952412673,RT @NewsBytesApp: mRNA-1273 - This vaccine uses parts of the coronavirus' genetic material to generate an immune response from the body. #C…,2020-05-07 06:37:21,,,,Muzaffarpur
2020-05-09  18:50,1258283038280232966,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:30:28,,,,
2020-05-09  18:50,1258282663514906624,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:28:59,,,,"Mumbai, India"
2020-05-09  18:50,1258282230570459137,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:27:16,,,,
2020-05-09  18:50,1258281928827891713,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:26:04,,,,"Mumbai, India"
2020-05-09  18:50,1258280594703822850,"#MadagascarMedicine
In #SouthAfrica We Call It #Lengana
This Has Been Used For More Than Decades In Our Family To F… https://t.co/mTCaDXwAj2",2020-05-07 06:20:46,,Soshanguve,,"Soshanguve, South Africa"
2020-05-09  18:50,1258280555654688768,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:20:36,,,,
2020-05-09  18:50,1258279099791020034,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:14:49,,,,
2020-05-09  18:50,1258278705891282944,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:13:15,,,,
2020-05-09  18:50,1258278309852598278,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:11:41,,,,
2020-05-09  18:50,1258278151156711426,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:11:03,,,,
2020-05-09  18:50,1258277608208445440,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:08:54,,,,
2020-05-09  18:50,1258276972934778880,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:06:22,,,,
2020-05-09  18:50,1258276830060126208,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:05:48,,,,
2020-05-09  18:50,1258276796400717825,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:05:40,,,,
2020-05-09  18:50,1258276706818940928,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:05:19,,,,
2020-05-09  18:50,1258276455257116672,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:04:19,,,,
2020-05-09  18:50,1258276450542563335,RT @Techfest_IITB: Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has successfu…,2020-05-07 06:04:18,,,,
2020-05-09  18:50,1258276369114464256,Italy claims to develop first #Covid_19 vaccine. Italian scientists have claimed to develop a vaccine that has succ… https://t.co/p5csAQGy0Q,2020-05-07 06:03:58,,,,"IIT Bombay, Mumbai"
2020-05-09  18:50,1258275370329137152,"I just volunteered for a #COVIDー19 vaccine trial 

""The dream of immunity passports is not likely to become a reali… https://t.co/xqI2T3MOsD",2020-05-07 06:00:00,,,,
2020-05-09  18:50,1258275257640771585,"RT @DrSundara3: Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel, UK, US…",2020-05-07 05:59:33,,,,"Ghar, Bombay, Delhi"
2020-05-09  18:50,1258269684463362053,RT @SaiLifeSciences: We are delighted to join the @covid_moonshot project that aims to deliver an antiviral drug candidate effective agains…,2020-05-07 05:37:24,,,,
2020-05-09  18:50,1258269022426066944,We are delighted to join the @covid_moonshot project that aims to deliver an antiviral drug candidate effective aga… https://t.co/PpD8jwiIQm,2020-05-07 05:34:47,,,,
2020-05-09  18:50,1258268640425635840,"RT @DrSundara3: Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel, UK, US…",2020-05-07 05:33:16,,,,"Henderson, NV"
2020-05-09  18:50,1258267450014986241,Llamas and camels to the rescue... #COVID19vaccine https://t.co/Ms79rjp9K7,2020-05-07 05:28:32,,,,"Kirkland, WA"
2020-05-09  18:50,1258257225799200768,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 04:47:54,,,,Mumbai.
2020-05-09  18:50,1258253716551016448,RT @NewsBytesApp: PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus. #COVID1…,2020-05-07 04:33:57,,,,#NY #AMD #GZP #VNS
2020-05-09  18:50,1258253683843883009,RT @NewsBytesApp: ChAdOx1 - It uses a modified adenovirus to deliver the coronavirus' genetic material into the body and prime the immune s…,2020-05-07 04:33:50,,,,#NY #AMD #GZP #VNS
2020-05-09  18:50,1258253597390835712,RT @NewsBytesApp: mRNA-1273 - This vaccine uses parts of the coronavirus' genetic material to generate an immune response from the body. #C…,2020-05-07 04:33:29,,,,#NY #AMD #GZP #VNS
2020-05-09  18:50,1258253573999263744,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 04:33:23,,,,#NY #AMD #GZP #VNS
2020-05-09  18:50,1258252063818969088,RT @NewsBytesApp: PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus. #COVID1…,2020-05-07 04:27:23,,,,Chennai 
2020-05-09  18:50,1258252054633435139,RT @NewsBytesApp: ChAdOx1 - It uses a modified adenovirus to deliver the coronavirus' genetic material into the body and prime the immune s…,2020-05-07 04:27:21,,,,Chennai 
2020-05-09  18:50,1258252045418508292,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 04:27:19,,,,Chennai 
2020-05-09  18:50,1258252035427688449,RT @NewsBytesApp: mRNA-1273 - This vaccine uses parts of the coronavirus' genetic material to generate an immune response from the body. #C…,2020-05-07 04:27:17,,,,Chennai 
2020-05-09  18:50,1258250692789063680,"RT @GRIDD_GU: Attend a free online Impact event on Tuesday 12th May at 1pm titled 'Hunt for a COVID 19 vaccine', presented by #GRIDD's Prof…",2020-05-07 04:21:56,,,,"Queensland, Australia"
2020-05-09  18:50,1258242091639021568,"#GoodNewsOfTheDay 
 
Coronavirus: Four-year-old llama named Winter could hold the key to a cure #Coronavirus… https://t.co/wvRUoiVqXH",2020-05-07 03:47:46,,,,"Mumbai, India"
2020-05-09  18:50,1258241049513910272,RT @NewsBytesApp: PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus. #COVID1…,2020-05-07 03:43:37,,,,भारत भूमि मेरी॓  ॓ मां  ॔ 
2020-05-09  18:50,1258240957197291521,RT @NewsBytesApp: INO-4800 -  It is a DNA-based vaccine that delivers genetic material of the virus into the cells and increases the produc…,2020-05-07 03:43:15,,,,भारत भूमि मेरी॓  ॓ मां  ॔ 
2020-05-09  18:50,1258240936682946561,RT @NewsBytesApp: mRNA-1273 - This vaccine uses parts of the coronavirus' genetic material to generate an immune response from the body. #C…,2020-05-07 03:43:10,,,,भारत भूमि मेरी॓  ॓ मां  ॔ 
2020-05-09  18:50,1258238027685662721,.@SenatorCollins @SenAngusKing I’ve cared for ME kids as a pediatrician X30+y. U must care as deeply about kids &amp; t… https://t.co/wUCb4mpl66,2020-05-07 03:31:37,,,,Occupied land-Orono/Penobscot
2020-05-09  18:50,1258228174611034112,"RT @DrSundara3: Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel, UK, US…",2020-05-07 02:52:28,,,,Earth
2020-05-09  18:50,1258219825513578496,RT @AfricansLeague: #Africa #CovidOrganic is the perfect cure for #COVID19 #Covid_19  which ravaged the whole world. Africa governments mee…,2020-05-07 02:19:17,,,,Africa
2020-05-09  18:50,1258216359810359296,"RT @DrSundara3: Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel, UK, US…",2020-05-07 02:05:31,,,,"Chennai, India"
2020-05-09  18:50,1258212066252505091,#Africa #CovidOrganic is the perfect cure for #COVID19 #Covid_19  which ravaged the whole world. Africa governments… https://t.co/e5WYrUxBDv,2020-05-07 01:48:27,,,,Africa
2020-05-09  18:50,1258204886996447238,"RT @DrSundara3: Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel, UK, US…",2020-05-07 01:19:56,,,,CLT KLA IND
2020-05-09  18:50,1258204457168302080,"Italian firm claims to have made a vaccine to contain coronavirus https://t.co/fa2SYmsisH via @newsblogindia
Israel… https://t.co/aAG5S9wqnK",2020-05-07 01:18:13,,,,Bangalore
2020-05-09  18:50,1258192694469210112,5. PiCoVacc - It uses an inactive SARS-CoV-2 to generate an immune response against the active version of the virus… https://t.co/3UEuxCqVey,2020-05-07 00:31:29,,,,"Hyderabad, India"
